Variável;Descrição
q65.6;q65.6.Atividades Monitoramento.Promove a articulação dos serviços de acolhimento com as demais políticas públicas e órgãos de defesa de direitos
q65.7;q65.7.Atividades Monitoramento.Realiza supervisão e suporte técnico aos serviços de acolhimento
q65.8;q65.8.Atividades Monitoramento.Monitora o tempo de permanência das crianças e adolescentes nos serviços de acolhimento
q65.9;q65.9.Atividades Monitoramento.Fiscaliza a qualidade dos serviços
q65.0;q65.0.Atividades Monitoramento.Não realiza nenhuma das atividades listadas acima
q66;q66.Nos últimos 12 (doze) meses a Assistência Social do município abrigou em alojamentos provisórios pessoas atingidas por situações de emergência ou de calamidade pública?
q67;q67.O município utiliza embarcação/lancha para o desenvolvimento de atividades/serviços da Assistência Social?
q68.1;q68.1.Equipe Embarcação.Equipe do CRAS
q68.2;q68.2.Equipe Embarcação.Equipe do CREAS ou da Proteção Social Especial
q68.3;q68.3.Equipe Embarcação.Equipe do Cadastro Único
q68.4;q68.4.Equipe Embarcação.Equipes do órgão gestor da Assistência Social
q68.99;q68.99.Equipe Embarcação.Outros
q68.qual;q68.qual.Equipe Embarcação.Quais?
q69;q69.Atualmente o município executa o programa ACESSUAS Trabalho?
q70.1;q70.1.Responsável AcesSUAS Trabalho.Secretaria de Assistência Social
q70.2;q70.2.Responsável AcesSUAS Trabalho.O CRAS
q70.3;q70.3.Responsável AcesSUAS Trabalho.Outras unidades públicas
q70.4;q70.4.Responsável AcesSUAS Trabalho.Entidade conveniada
q70.99;q70.99.Responsável AcesSUAS Trabalho.Outro
q70.qual;q70.qual.Responsável AcesSUAS Trabalho.Qual?
q71.1;q71.1.Atividades AcesSUAS Trabalho.Identificação e sensibilização do público do programa
q71.2;q71.2.Atividades AcesSUAS Trabalho.Mapeamento de oportunidades no território
q71.3;q71.3.Atividades AcesSUAS Trabalho.Realização de ciclo de oficinas/encontros com os usuários, a fim de desenvolver habilidades e orientar sobre questões afetas ao mundo do trabalho
q71.4;q71.4.Atividades AcesSUAS Trabalho.Mobilização dos profissionais dos serviços socioassistenciais a fim de informá-los a respeito do programa Acessuas Trabalho
q71.5;q71.5.Atividades AcesSUAS Trabalho.Mobilização dos usuários da assistência social a fim de informá-los sobre as ações do Acessuas Trabalho
q71.6;q71.6.Atividades AcesSUAS Trabalho.Articulação com serviços socioassistenciais
q71.7;q71.7.Atividades AcesSUAS Trabalho.Articulação e encaminhamento para outras políticas públicas como Saúde e Educação
q71.8;q71.8.Atividades AcesSUAS Trabalho.Articulação e encaminhamento para oportunidades de inclusão produtiva e cursos de capacitação profissional
q71.9;q71.9.Atividades AcesSUAS Trabalho.Monitoramento do percurso do usuário
q71.99;q71.99.Atividades AcesSUAS Trabalho.Outras
q72.1;q72.1.Encaminha Usuários.Serviço Nacional do Emprego - SINE
q72.2;q72.2.Encaminha Usuários.Cursos do PRONATEC-BSM
q72.3;q72.3.Encaminha Usuários.Demais cursos do PRONATEC
q72.4;q72.4.Encaminha Usuários.Cursos técnicos de instituições municipais/estaduais
q72.5;q72.5.Encaminha Usuários.Cooperativas
q72.6;q72.6.Encaminha Usuários.Microcrédito
q72.7;q72.7.Encaminha Usuários.Micro empreendedorismo individual
q72.99;q72.99.Encaminha Usuários.Outros
q72.qual;q72.qual.Encaminha Usuários.Quais?
q73;q73.O município aderiu ao Criança Feliz?
q74.1;q74.1.Criança Feliz.Realizou diagnóstico das famílias a serem visitadas pelo programa
q74.2;q74.2.Criança Feliz.Definiu os CRAS que irão referenciar o programa
q74.3;q74.3.Criança Feliz.Contratou os supervisores
q74.4;q74.4.Criança Feliz.Realizou a capacitação dos supervisores
q74.5;q74.5.Criança Feliz.Realizou reuniões de planejamento do trabalho com a equipe de referência do CRAS
q74.6;q74.6.Criança Feliz.Contratou os visitadores
q74.7;q74.7.Criança Feliz.Realizou a capacitação dos visitadores
q74.8;q74.8.Criança Feliz.Busca ativa das famílias com o perfil do programa
q74.9;q74.9.Criança Feliz.Realizou visitas domiciliares do programa
q74.10;q74.10.Criança Feliz.Informou no Prontuário Eletrônico do SUAS as visitas realizadas
q75;q75.Como se dá a oferta da visita domiciliar no território?
q76.1;q76.1.Público Visitas Domiciliares.Gestantes beneficiárias do Programa Bolsa Família
q76.2;q76.2.Público Visitas Domiciliares.Crianças com até três anos beneficiárias do Programa Bolsa Família
q76.3;q76.3.Público Visitas Domiciliares.Crianças com deficiência até seis anos beneficiárias do BPC
q77.1;q77.1.Trabalho Infantil.Realiza campanhas, mobilização e sensibilização
q77.2;q77.2.Trabalho Infantil.Realiza atividades de abordagem social em espaços públicos
q77.3;q77.3.Trabalho Infantil.Realiza busca ativa de famílias com situação de trabalho infantil para inclusão no Cadúnico
q77.4;q77.4.Trabalho Infantil.Encaminha/inclui crianças e adolescentes em trabalho infantil para os Serviços de Convivência
q77.5;q77.5.Trabalho Infantil.Encaminha/inclui famílias com situação de trabalho infantil para PAIF/CRAS
q77.6;q77.6.Trabalho Infantil.Encaminha/inclui famílias com situação de trabalho infantil para o PAEFI/CREAS
q77.7;q77.7.Trabalho Infantil.Encaminha famílias e indivíduos para a aplicação de medidas protetivas à família
q77.8;q77.8.Trabalho Infantil.Encaminha famílias com situação de trabalho infantil para programas e projetos de capacitação profissional
q77.9;q77.9.Trabalho Infantil.Encaminha famílias com situação de trabalho infantil para programas e projetos de inclusão produtiva e/ou geração de trabalho e renda
q77.10;q77.10.Trabalho Infantil.Encaminha famílias com situação de trabalho infantil para atendimento em outras políticas públicas
q77.11;q77.11.Trabalho Infantil.Encaminha famílias com situação de trabalho infantil para os órgãos de defesa e responsabilização
q77.12;q77.12.Trabalho Infantil.Elabora estudos e diagnósticos sobre o trabalho infantil no município
q77.0;q77.0.Trabalho Infantil.Não realiza atividades listadas acima
q78;q78.A Assistência Social desenvolve ações relativas ao Benefício de Prestação Continuada (BPC)?
q79.1;q79.1.Ações BPC.Realizar estudos sobre as condições de vulnerabilidade das famílias com idosos e pessoas com deficiência
q79.2;q79.2.Ações BPC.Orientar a população usuária sobre seus direitos e procedimentos para acesso ao BPC
q79.3;q79.3.Ações BPC.Apoiar e acompanhar o processo de concessão do BPC
q79.4;q79.4.Ações BPC.Distribuir aos CRAS e CREAS do município listas territorializadas das famílias com beneficiários do BPC
q79.5;q79.5.Ações BPC.Articular com outros setores a inserção dos beneficiários nas diversas políticas sociais
q79.6;q79.6.Ações BPC.Realizar e acompanhar a inserção e atualização dos beneficiários do BPC no Cadastro Único
q79.7;q79.7.Ações BPC.Articular ações com INSS acerca do requerimento e manutenção do BPC
q79.8;q79.8.Ações BPC.Realizar e acompanhar a inserção de crianças e adolescentes com deficiência beneficiárias do BPC na escola, em articulação com o Grupo Gestor Local
q79.9;q79.9.Ações BPC.Acompanhar a inserção de jovens e adultos com deficiência beneficiários do BPC no mundo do trabalho
q79.0;q79.0.Ações BPC.Nenhuma das anteriores
q80.1.1;q80.1.1.Benefício Eventual por Situação de Morte - O Benefício é concedido no município?
q80.1.2;q80.1.2.Benefício Eventual por Situação de Morte - O Benefício é regulamentado?
q80.1.3;q80.1.3.Benefício Eventual por Situação de Morte - Ano da última atualização da regulamentação:
q80.1.4;q80.1.4.Benefício Eventual por Situação de Morte - Local onde o Benefício é concedido:
q80.2.1;q80.2.1.Benefício Eventual por Situação de Natalidade - O Benefício é concedido no município?
q80.2.2;q80.2.2.Benefício Eventual por Situação de Natalidade - O Benefício é regulamentado?
q80.2.3;q80.2.3.Benefício Eventual por Situação de Natalidade - Ano da última atualização da regulamentação:
q80.2.4;q80.2.4.Benefício Eventual por Situação de Natalidade - Local onde o Benefício é concedido:
q80.3.1;q80.3.1.Benefício Eventual para Situação de Calamidade Pública - O Benefício é concedido no município?
q80.3.2;q80.3.2.Benefício Eventual para Situação de Calamidade Pública - O Benefício é regulamentado?
q80.3.3;q80.3.3.Benefício Eventual para Situação de Calamidade Pública - Ano da última atualização da regulamentação:
q80.3.4;q80.3.4.Benefício Eventual para Situação de Calamidade Pública - Local onde o Benefício é concedido:
q80.4.1;q80.4.1.Outros Benefícios Eventuais para famílias em situação de vulnerabilidade temporária - O Benefício é concedido no município?
q80.4.2;q80.4.2.Outros Benefícios Eventuais para famílias em situação de vulnerabilidade temporária - O Benefício é regulamentado?
q80.4.3;q80.4.3.Outros benefícios eventuais para famílias em situação de vulnerabilidade temporária - Ano da última atualização da regulamentação:
q80.4.4;q80.4.4.Outros Benefícios Eventuais para famílias em situação de vulnerabilidade temporária - Local onde o Benefício é concedido:
q81.1.1;q81.1.1.CadÚnico.Sede do Órgão Gestor.Entrevista para Inclusão Cadastral
q81.1.2;q81.1.2.CadÚnico.Sede do Órgão Gestor.Entrevista para Atualização Cadastral
q81.1.3;q81.1.3.CadÚnico.Sede do Órgão Gestor.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.1.4;q81.1.4.CadÚnico.Sede do Órgão Gestor.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.1.0;q81.1.0.CadÚnico.Sede do Órgão Gestor.Não realiza.Cadastramento e Atualização
q81.2.1;q81.2.1.CadÚnico.Nos CRAS.Entrevista para Inclusão Cadastral
q81.2.2;q81.2.2.CadÚnico.Nos CRAS.Entrevista para Atualização Cadastral
q81.2.3;q81.2.3.CadÚnico.Nos CRAS.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.2.4;q81.2.4.CadÚnico.Nos CRAS.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.2.0;q81.2.0.CadÚnico.Nos CRAS.Não realiza.Cadastramento e Atualização
q81.3.1;q81.3.1.CadÚnico.Postos Exclusivos.Entrevista para Inclusão Cadastral
q81.3.2;q81.3.2.CadÚnico.Postos Exclusivos.Entrevista para Atualização Cadastral
q81.3.3;q81.3.3.CadÚnico.Postos Exclusivos.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.3.4;q81.3.4.CadÚnico.Postos Exclusivos.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.3.0;q81.3.0.CadÚnico.Postos Exclusivos.Não realiza.Cadastramento e Atualização
q81.4.1;q81.4.1.CadÚnico.Postos Temporários.Entrevista para Inclusão Cadastral
q81.4.2;q81.4.2.CadÚnico.Postos Temporários.Entrevista para Atualização Cadastral
q81.4.3;q81.4.3.CadÚnico.Postos Temporários.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.4.4;q81.4.4.CadÚnico.Postos Temporários.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.4.0;q81.4.0.CadÚnico.Postos Temporários.Não realiza.Cadastramento e Atualização
q81.5.1;q81.5.1.CadÚnico.Outras Unidades.Entrevista para Inclusão Cadastral
q81.5.2;q81.5.2.CadÚnico.Outras Unidades.Entrevista para Atualização Cadastral
q81.5.3;q81.5.3.CadÚnico.Outras Unidades.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.5.4;q81.5.4.CadÚnico.Outras Unidades.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.5.0;q81.5.0.CadÚnico.Outras Unidades.Não realiza.Cadastramento e Atualização
q81.6.1;q81.6.1.CadÚnico.Outras Políticas.Entrevista para Inclusão Cadastral
q81.6.2;q81.6.2.CadÚnico.Outras Políticas.Entrevista para Atualização Cadastral
q81.6.3;q81.6.3.CadÚnico.Outras Políticas.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.6.4;q81.6.4.CadÚnico.Outras Políticas.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.6.0;q81.6.0.CadÚnico.Outras Políticas.Não realiza.Cadastramento e Atualização
q81.7.1;q81.7.1.CadÚnico.Domicílio das Famílias.Entrevista para Inclusão Cadastral
q81.7.2;q81.7.2.CadÚnico.Domicílio das Famílias.Entrevista para Atualização Cadastral
q81.7.3;q81.7.3.CadÚnico.Domicílio das Famílias.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.7.4;q81.7.4.CadÚnico.Domicílio das Famílias.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.7.0;q81.7.0.CadÚnico.Domicílio das Famílias.Não realiza.Cadastramento e Atualização
q81.8.1;q81.8.1.CadÚnico.Outros Locais.Entrevista para Inclusão Cadastral
q81.8.2;q81.8.2.CadÚnico.Outros Locais.Entrevista para Atualização Cadastral
q81.8.3;q81.8.3.CadÚnico.Outros Locais.Digitação dos dados das famílias no Sistema de Cadastro Único
q81.8.4;q81.8.4.CadÚnico.Outros Locais.Fornecimento de comprovante de cadastramento por demanda das famílias
q81.8.0;q81.8.0.CadÚnico.Outros Locais.Não realiza.Cadastramento e Atualização
q82;q82.Como é feito o registro das informações da entrevista no sistema do Cadastro Único?
q83;q83.Em média, após a entrevista, quanto tempo leva para que os dados coletados no formulário em papel sejam inseridos no sistema?
q84;q84.Neste município, há exigência de agendamento prévio para a realização da entrevista para inclusão/atualização cadastral?
q85;q85.Em média, após quantos dias ela consegue ser atendida?
q86.1;q86.1.Estratégias Participação.Estimula a participação de usuários nas reuniões do Conselho
q86.2;q86.2.Estratégias Participação.Estimula a participação dos usuários no âmbito das unidades socioassistenciais
q86.3;q86.3.Estratégias Participação.Estimula a formação de coletivo/comitê de usuários da política (como por exemplo o Fórum Municipal de Usuários do SUAS)
q86.4;q86.4.Estratégias Participação.Apoio financeiro a coletivo de usuários da política
q86.5;q86.5.Estratégias Participação.Realiza reuniões/entrevistas específicas a fim de coletar a demanda dos usuários
q86.6;q86.6.Estratégias Participação.Possui mecanismo de ouvidoria/central de relacionamento para recebimento de demandas de usuários
q86.7;q86.7.Estratégias Participação.Realiza pesquisa de opinião/questionários juntos aos usuários da política
q86.8;q86.8.Estratégias Participação.Realiza audiências públicas sobre temas da Assistência Social
q86.99;q86.99.Estratégias Participação.Outros
q86.qual;q86.qual.Estratégias Participação.Quais?
q87.0;q87.0.Comunicação dos Usuários.Não há contato entre equipe de gestão e os usuários
q87.1;q87.1.Comunicação dos Usuários.Contato pessoal
q87.2;q87.2.Comunicação dos Usuários.Telefone gratuito
q87.3;q87.3.Comunicação dos Usuários.Telefone não gratuito
q87.4;q87.4.Comunicação dos Usuários.Mensagens de texto por celular (SMS)
q87.5;q87.5.Comunicação dos Usuários.E-mail
q87.6;q87.6.Comunicação dos Usuários.Chat em Blog/Site
q87.7;q87.7.Comunicação dos Usuários.Aplicativo de mensagens (WhatsApp/Telegram)
q87.8;q87.8.Comunicação dos Usuários.Redes Sociais (Facebook)
q87.99;q87.99.Comunicação dos Usuários.Outro
q87.qual;q87.qual.Comunicação dos Usuários.Qual?
q88;q88.O órgão gestor de Assistência Social produziu alguma ação de comunicação (campanha/mobilização/sensibilização) com foco no usuário em 2017?
q89.1;q89.1.Temas de Comunicação.Informação sobre direitos dos usuários do SUAS
q89.2;q89.2.Temas de Comunicação.BPC
q89.3;q89.3.Temas de Comunicação.Programa Bolsa Família
q89.4;q89.4.Temas de Comunicação.Cadastro Único
q89.5;q89.5.Temas de Comunicação.População de Rua
q89.6;q89.6.Temas de Comunicação.Trabalho Infantil
q89.7;q89.7.Temas de Comunicação.Violência Doméstica
q89.8;q89.8.Temas de Comunicação.Desigualdade de Gênero
q89.9;q89.9.Temas de Comunicação.Divulgação de eventos técnicos
q89.10;q89.10.Temas de Comunicação.Divulgação de Orientações Técnicas
q89.11;q89.11.Temas de Comunicação.Divulgação de Normativas
q89.12;q89.12.Temas de Comunicação.Campanhas temáticas (Trabalho Infantil, Violência Doméstica, Gênero, etc.)
q89.13;q89.13.Temas de Comunicação.Mobilização Social
q89.14;q89.14.Temas de Comunicação.Controle Social
q89.99;q89.99.Temas de Comunicação.Outros
q89.qual;q89.qual.Temas de Comunicação.Quais?
resp.cargo;Responsável.Cargo/Função:
rep.vig.n.possui;Não há representante da Vigilância designado no município
rep.vig.cargo;Representante da Vigilância - Cargo/Função:
d6;d6.Ano da Lei Municipal de regulamentação do SUAS
d8;d8.Ano do Plano Municipal de Assistência Social
d13;d13.Quantidade de Pessoas em Situação de Rua
d24;d24.Quantidade de Entidades Conveniadas
d28.5.4;d29.total.Quantidade de Trabalhadores - Total
d29.total;d29.total.Quantidade Total de Trabalhadores de Ensino Superior
d27.1;d27.1.Total de Profissionais da Gestão do SUAS
d27.2;d27.2.Total de Profissionais da Vigilância Socioassistencial
d27.3;d27.3.Total de Profissionais da Gestão do Trabalho
d27.4;d27.4.Total de Profissionais da Regulação do SUAS
d27.5;d27.5.Total de Profissionais da Gestão Financeira e Orçamentária
d27.6;d27.6.Total de Profissionais da Proteção Social Básica
d27.7;d27.7.Total de Profissionais da Proteção Social Especial de Média Complexidadel
d27.8;d27.8.Total de Profissionais da Proteção Social Especial de Alta Complexidade
d27.9;d27.9.Total de Profissionais da Gestão do Cadastro Único
d27.10;d27.10.Total de Profissionais da Gestão de Benefícios Assistenciais
d27.11;d27.11.Total de Profissionais do AcesSUAS trabalho
d27.12;d27.12.Total do PETI
d46;d46.Ano da última atualização do PCCS
d61;d61.Famílias que recebem recursos pelo Programa de Guarda Subsidiada
