Variável;Descrição
q48.11;q48.11 11 Encaminhamento para serviços/Unidades das demais políticas publicas
q48.12;q48.12 12 Encaminhamento para órgãos de defesa de direitos (Defensorria Publica, Ministério Publico,  Conselho Tutelar)
q48.13;q48.13 13 Acompanhamento dos usuários encaminhados para a rede
q48.14;q48.14 14 Registro de informações em prontuário
q48.15;q48.15 15 Elaboração de relatórios sobre casos em acompanhamento
q48.16;q48.16 16 Visitas Domiciliares
q48.17;q48.17 17 Atividades com a família do usuário
q48.18;q48.18 18 Mobilização dos usuários para acesso ao serviço
q48.19;q48.19 19 Apoio e orientação aos cuidadores familiares
q48.20;q48.20 20 Orientação sobre tecnologias assistivas
q48.21;q48.21 21 Orientação e apoio nos autocuidados
q48.22;q48.22 22 Palestras e Oficinas envolvendo a comunidade
q48.23;q48.23 23 Provimento de bens materiais
q49;q49 O território de abrangência deste CREAS compreende:
q50.0;q50.0 0. Não atendeu
q50.1;q50.1 1. Sim, atendeu Povos Indígenas
q50.2;q50.2 2. Sim, atendeu Comunidade Quilombola
q50.3;q50.3 3. Sim, atendeu Comunidade Ribeirinha
q50.4;q50.4 4. Sim, atendeu Povos Ciganos
q50.5;q50.5 5. Sim, atendeu Comunidades Extrativistas
q50.6;q50.6 6. Sim, atendeu outros povos e comunidades tradicionais
q51.1; q51.1 1. Povos indígenas
q51.2; q51.2 2. Povos e comunidades tradicionais (quilombolas, ciganos, ribeirinhos, etc.)
q51.3; q51.3 3. População LGBTI
q51.4; q51.4 4. População de rua
q51.5; q51.5 5. Pessoas com deficiência
q51.6; q51.6 6. Migrantes
q52.1.1;q52.1.1 Consultas a comunidades/povo/liderença 1  Indígenas
q52.1.2;q52.1.2 Consultas a comunidades/povo/liderença 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.1.3;q52.1.3 Consultas a comunidades/povo/liderença 3  População LGBTI
q52.1.4;q52.1.4 Consultas a comunidades/povo/liderença 4  População em situação de rua /Migrantes
q52.2.1;q52.2.1 Deslocamento para territórios desses povos 1  Indígenas
q52.2.2;q52.2.2 Deslocamento para territórios desses povos 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.3.1;q52.3.1 Metodologia especifica de acompanhamento 1  Indígenas
q52.3.2;q52.3.2 Metodologia especifica de acompanhamento 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.3.3;q52.3.3 Metodologia especifica de acompanhamentos 3  População LGBTI
q52.3.4;q52.3.4 População em situação de rua /Migrantes
q52.4.1;q52.4.1 Articulação com organizações  de promoção e defesa dos direitos 1  Indígenas
q52.4.2;q52.4.2 Articulação com organizações  de promoção e defesa dos direitos 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.4.3;q52.4.3 Articulação com organizações  de promoção e defesa dos direitos 3  População LGBTI
q52.4.4;q52.4.4 Articulação com organizações  de promoção e defesa dos direitos 4  População em situação de rua /Migrantes
q52.5.1;q52.5.1 Articulação local com orgãos governamentais com atuação junto a esse público 1  Indígenas
q52.5.2;q52.5.2 Articulação local com orgãos governamentais com atuação junto a esse público 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.5.3;q52.5.3 Articulação local com orgãos governamentais com atuação junto a esse público 3  População LGBTI
q52.5.4;q52.5.4 Articulação local com orgãos governamentais com atuação junto a esse público 4  População em situação de rua /Migrantes
q52.6.1;q52.6.1 Articulação com conselho tutelar  1  Indígenas
q52.6.2;q52.6.2 Articulação com conselho tutelar  2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.6.3;q52.6.3 Articulação com conselho tutelar  3  População LGBTI
q52.6.4;q52.6.4 Articulação com conselho tutelar  4  População em situação de rua /Migrantes
q52.7.1;q52.7.1 Ações e mobilização e sensibilização para enfrentamento de situações de violação 1  Indígenas
q52.7.2;q52.7.2 Ações e mobilização e sensibilização para enfrentamento de situações de violação 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q52.7.3;q52.7.3 Ações e mobilização e sensibilização para enfrentamento de situações de violação 3  População LGBTI
q52.7.4;q52.7.4 Ações e mobilização e sensibilização para enfrentamento de situações de violação 4  População em situação de rua /Migrantes
q52.outro.99;q.52.outro.99 Outra
q.52.outro.1;q.52.outro.1 Outras 1  Indígenas
q.52.outro.2;q.52.outro.2 Outras 2  Demais povos e comunidades Tradicionais (quilombolas, ciganos, ribeirinhos, extrativistas, etc.)
q.52.outro.3;q.52.outro.3 Outras 3  População LGBTI
q.52.outro.4;q.52.outro.4 Outras 4  População em situação de rua /Migrantes
q52.qual;q52.qual Informe qual:
q53;q53 Este CREAS realiza cadastramento da população em situação de rua no CadÚnico?
q54;q54 Há participação dos usuários nas atividades de planejamento deste CREAS?
q55.1;q55.1 1  Convida os usuários para as reuniões de planejamento desta unidade
q55.2;q55.2 2  Apoio financeiro para a participação de reuniões de planejamento junto a esta unidade
q55.3;q55.3 3  Existência de representante de usuários junto à unidade
q55.4;q55.4 4  Eleição para representante de usuários junto à unidade
q55.5;q55.5 5  Estimula a formação de coletivo/comitê de usuários
q55.6;q55.6 6  Realiza questionário de satisfação/ pesquisa de opinião
q55.7;q55.7 7  Realiza reuniões/entrevistas especificas a fim de coletar a demanda dos usuários
q55.8;q55.8 8  O CREAS possui ouvidoria estruturada
q55.9;q55.9 9  Os usuários escolhem os temas a serem trabalhados nas ações coletivas da unidade
q55.99;q55.99 99  Outros
q55.99.1;q55.99.1Quais?
q56;q56 Este CREAS utiliza o Prontuário SUAS em meio papel?
q57;q57 Este CREAS utiliza modelo informatizado de Prontuário?
q57.qual;q57.qual Qual?
q58.1.1;q58.1.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.1.2;q58.1.2 2 Recebe usuários encaminhados por este CREAS
q58.1.3;q58.1.3 3 Encaminha usuários para este CREAS
q58.1.4;q58.1.4 4 Acompanha os encaminhamentos
q58.1.5;q58.1.5 5 Realiza reuniões periódicas
q58.1.6;q58.1.6 6 Troca Informações
q58.1.7;q58.1.7 7 Realiza estudos de caso em conjunto
q58.1.8;q58.1.8 8 Desenvolve atividades em parceria
q58.1.0;q58.1.0 0 Não tem nenhuma articulação
q58.1.99;q58.1.99 99 Serviço ou instituição não existente no Município
q58.2.1;q58.2.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.2.2;q58.2.2 2 Recebe usuários encaminhados por este CREAS
q58.2.3;q58.2.3 3 Encaminha usuários para este CREAS
q58.2.4;q58.2.4 4 Acompanha os encaminhamentos
q58.2.5;q58.2.5 5 Realiza reuniões periódicas
q58.2.6;q58.2.6 6 Troca Informações
q58.2.7;q58.2.7 7 Realiza estudos de caso em conjunto
q58.2.8;q58.2.8 8 Desenvolve atividades em parceria
q58.2.0;q58.2.0 0 Não tem nenhuma articulação
q58.2.99;q58.2.99 99 Serviço ou instituição não existente no Município
q58.3.1;q58.3.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.3.2;q58.3.2 2 Recebe usuários encaminhados por este CREAS
q58.3.3;q58.3.3 3 Encaminha usuários para este CREAS
q58.3.4;q58.3.4 4 Acompanha os encaminhamentos
q58.3.5;q58.3.5 5 Realiza reuniões periódicas
q58.3.6;q58.3.6 6 Troca Informações
q58.3.7;q58.3.7 7 Realiza estudos de caso em conjunto
q58.3.8;q58.3.8 8 Desenvolve atividades em parceria
q58.3.0;q58.3.0 0 Não tem nenhuma articulação
q58.3.99;q58.3.99 99 Serviço ou instituição não existente no Município
q58.4.1;q58.4.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.4.2;q58.4.2 2 Recebe usuários encaminhados por este CREAS
q58.4.3;q58.4.3 3 Encaminha usuários para este CREAS
q58.4.4;q58.4.4 4 Acompanha os encaminhamentos
q58.4.5;q58.4.5 5 Realiza reuniões periódicas
q58.4.6;q58.4.6 6 Troca Informações
q58.4.7;q58.4.7 7 Realiza estudos de caso em conjunto
q58.4.8;q58.4.8 8 Desenvolve atividades em parceria
q58.4.0;q58.4.0 0 Não tem nenhuma articulação
q58.4.99;q58.4.99 99 Serviço ou instituição não existente no Município
q58.5.1;q58.5.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.5.2;q58.5.2 2 Recebe usuários encaminhados por este CREAS
q58.5.3;q58.5.3 3 Encaminha usuários para este CREAS
q58.5.4;q58.5.4 4 Acompanha os encaminhamentos
q58.5.5;q58.5.5 5 Realiza reuniões periódicas
q58.5.6;q58.5.6 6 Troca Informações
q58.5.7;q58.5.7 7 Realiza estudos de caso em conjunto
q58.5.8;q58.5.8 8 Desenvolve atividades em parceria
q58.5.0;q58.5.0 0 Não tem nenhuma articulação
q58.5.99;q58.5.99 99 Serviço ou instituição não existente no Município
q58.6.1;q58.6.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.6.2;q58.6.2 2 Recebe usuários encaminhados por este CREAS
q58.6.3;q58.6.3 3 Encaminha usuários para este CREAS
q58.6.4;q58.6.4 4 Acompanha os encaminhamentos
q58.6.5;q58.6.5 5 Realiza reuniões periódicas
q58.6.6;q58.6.6 6 Troca Informações
q58.6.7;q58.6.7 7 Realiza estudos de caso em conjunto
q58.6.8;q58.6.8 8 Desenvolve atividades em parceria
q58.6.0;q58.6.0 0 Não tem nenhuma articulação
q58.6.99;q58.6.99 99 Serviço ou instituição não existente no Município
q58.7.1;q58.7.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.7.2;q58.7.2 2 Recebe usuários encaminhados por este CREAS
q58.7.3;q58.7.3 3 Encaminha usuários para este CREAS
q58.7.4;q58.7.4 4 Acompanha os encaminhamentos
q58.7.5;q58.7.5 5 Realiza reuniões periódicas
q58.7.6;q58.7.6 6 Troca Informações
q58.7.7;q58.7.7 7 Realiza estudos de caso em conjunto
q58.7.8;q58.7.8 8 Desenvolve atividades em parceria
q58.7.0;q58.7.0 0 Não tem nenhuma articulação
q58.7.99;q58.7.99 99 Serviço ou instituição não existente no Município
q58.8.1;q58.8.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.8.2;q58.8.2 2 Recebe usuários encaminhados por este CREAS
q58.8.3;q58.8.3 3 Encaminha usuários para este CREAS
q58.8.4;q58.8.4 4 Acompanha os encaminhamentos
q58.8.5;q58.8.5 5 Realiza reuniões periódicas
q58.8.6;q58.8.6 6 Troca Informações
q58.8.7;q58.8.7 7 Realiza estudos de caso em conjunto
q58.8.8;q58.8.8 8 Desenvolve atividades em parceria
q58.8.0;q58.8.0 0 Não tem nenhuma articulação
q58.8.99;q58.8.99 99 Serviço ou instituição não existente no Município
q58.9.1;q58.9.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.9.2;q58.9.2 2 Recebe usuários encaminhados por este CREAS
q58.9.3;q58.9.3 3 Encaminha usuários para este CREAS
q58.9.4;q58.9.4 4 Acompanha os encaminhamentos
q58.9.5;q58.9.5 5 Realiza reuniões periódicas
q58.9.6;q58.9.6 6 Troca Informações
q58.9.7;q58.9.7 7 Realiza estudos de caso em conjunto
q58.9.8;q58.9.8 8 Desenvolve atividades em parceria
q58.9.0;q58.9.0 0 Não tem nenhuma articulação
q58.9.99;q58.9.99 99 Serviço ou instituição não existente no Município
q58.10.1;q58.10.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.10.2;q58.10.2 2 Recebe usuários encaminhados por este CREAS
q58.10.3;q58.10.3 3 Encaminha usuários para este CREAS
q58.10.4;q58.10.4 4 Acompanha os encaminhamentos
q58.10.5;q58.10.5 5 Realiza reuniões periódicas
q58.10.6;q58.10.6 6 Troca Informações
q58.10.7;q58.10.7 7 Realiza estudos de caso em conjunto
q58.10.8;q58.10.8 8 Desenvolve atividades em parceria
q58.10.0;q58.10.0 0 Não tem nenhuma articulação
q58.10.99;q58.10.99 99 Serviço ou instituição não existente no Município
q58.11.1;q58.11.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.11.2;q58.11.2 2 Recebe usuários encaminhados por este CREAS
q58.11.3;q58.11.3 3 Encaminha usuários para este CREAS
q58.11.4;q58.11.4 4 Acompanha os encaminhamentos
q58.11.5;q58.11.5 5 Realiza reuniões periódicas
q58.11.6;q58.11.6 6 Troca Informações
q58.11.7;q58.11.7 7 Realiza estudos de caso em conjunto
q58.11.8;q58.11.8 8 Desenvolve atividades em parceria
q58.11.0;q58.11.0 0 Não tem nenhuma articulação
q58.11.99;q58.11.99 99 Serviço ou instituição não existente no Município
q58.12.1;q58.12.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.12.2;q58.12.2 2 Recebe usuários encaminhados por este CREAS
q58.12.3;q58.12.3 3 Encaminha usuários para este CREAS
q58.12.4;q58.12.4 4 Acompanha os encaminhamentos
q58.12.5;q58.12.5 5 Realiza reuniões periódicas
q58.12.6;q58.12.6 6 Troca Informações
q58.12.7;q58.12.7 7 Realiza estudos de caso em conjunto
q58.12.8;q58.12.8 8 Desenvolve atividades em parceria
q58.12.0;q58.12.0 0 Não tem nenhuma articulação
q58.12.99;q58.12.99 99 Serviço ou instituição não existente no Município
q58.13.1;q58.13.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.13.2;q58.13.2 2 Recebe usuários encaminhados por este CREAS
q58.13.3;q58.13.3 3 Encaminha usuários para este CREAS
q58.13.4;q58.13.4 4 Acompanha os encaminhamentos
q58.13.5;q58.13.5 5 Realiza reuniões periódicas
q58.13.6;q58.13.6 6 Troca Informações
q58.13.7;q58.13.7 7 Realiza estudos de caso em conjunto
q58.13.8;q58.13.8 8 Desenvolve atividades em parceria
q58.13.0;q58.13.0 0 Não tem nenhuma articulação
q58.13.99;q58.13.99 99 Serviço ou instituição não existente no Município
q58.14.1;q58.14.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.14.2;q58.14.2 2 Recebe usuários encaminhados por este CREAS
q58.14.3;q58.14.3 3 Encaminha usuários para este CREAS
q58.14.4;q58.14.4 4 Acompanha os encaminhamentos
q58.14.5;q58.14.5 5 Realiza reuniões periódicas
q58.14.6;q58.14.6 6 Troca Informações
q58.14.7;q58.14.7 7 Realiza estudos de caso em conjunto
q58.14.8;q58.14.8 8 Desenvolve atividades em parceria
q58.14.0;q58.14.0 0 Não tem nenhuma articulação
q58.14.99;q58.14.99 99 Serviço ou instituição não existente no Município
q58.15.1;q58.15.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.15.2;q58.15.2 2 Recebe usuários encaminhados por este CREAS
q58.15.3;q58.15.3 3 Encaminha usuários para este CREAS
q58.15.4;q58.15.4 4 Acompanha os encaminhamentos
q58.15.5;q58.15.5 5 Realiza reuniões periódica
q58.15.6;q58.15.6 6 Troca Informações
q58.15.7;q58.15.7 7 Realiza estudos de caso em conjunto
q58.15.8;q58.15.8 8 Desenvolve atividades em parceria
q58.15.0;q58.15.0 0 Não tem nenhuma articulação
q58.15.99;q58.15.99 99 Serviço ou instituição não existente no Município
q58.16.1;q58.16.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.16.2;q58.16.2 2 Recebe usuários encaminhados por este CREAS
q58.16.3;q58.16.3 3 Encaminha usuários para este CREAS
q58.16.4;q58.16.4 4 Acompanha os encaminhamentos
q58.16.5;q58.16.5 5 Realiza reuniões periódicas
q58.16.6;q58.16.6 6 Troca Informações
q58.16.7;q58.16.7 7 Realiza estudos de caso em conjunto
q58.16.8;q58.16.8 8 Desenvolve atividades em parceria
q58.16.0;q58.16.0 0 Não tem nenhuma articulação
q58.16.99;q58.16.99 99 Serviço ou instituição não existente no Município
q58.17.1;q58.17.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.17.2;q58.17.2 2 Recebe usuários encaminhados por este CREAS
q58.17.3;q58.17.3 3 Encaminha usuários para este CREAS
q58.17.4;q58.17.4 4 Acompanha os encaminhamentos
q58.17.5;q58.17.5 5 Realiza reuniões periódicas
q58.17.6;q58.17.6 6 Troca Informações
q58.17.7;q58.17.7 7 Realiza estudos de caso em conjunto
q58.17.8;q58.17.8 8 Desenvolve atividades em parceria
q58.17.0;q58.17.0 0 Não tem nenhuma articulação
q58.17.99;q58.17.99 99 Serviço ou instituição não existente no Município
q58.18.1;q58.18.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.18.2;q58.18.2 2 Recebe usuários encaminhados por este CREAS
q58.18.3;q58.18.3 3 Encaminha usuários para este CREAS
q58.18.4;q58.18.4 4 Acompanha os encaminhamentos
q58.18.5;q58.18.5 5 Realiza reuniões periódicas
q58.18.6;q58.18.6 6 Troca Informações
q58.18.7;q58.18.7 7 Realiza estudos de caso em conjunto
q58.18.8;q58.18.8 8 Desenvolve atividades em parceria
q58.18.0;q58.18.0 0 Não tem nenhuma articulação
q58.18.99;q58.18.99 99 Serviço ou instituição não existente no Município
q58.19.1;q58.19.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.19.2;q58.19.2 2 Recebe usuários encaminhados por este CREAS
q58.19.3;q58.19.3 3 Encaminha usuários para este CREAS
q58.19.4;q58.19.4 4 Acompanha os encaminhamentos
q58.19.5;q58.19.5 5 Realiza reuniões periódicas
q58.19.6;q58.19.6 6 Troca Informações
q58.19.7;q58.19.7 7 Realiza estudos de caso em conjunto
q58.19.8;q58.19.8 8 Desenvolve atividades em parceria
q58.19.0;q58.19.0 0 Não tem nenhuma articulação
q58.19.99;q58.19.99 99 Serviço ou instituição não existente no Município
q58.20.1;q58.20.1 1 Possui dados da localização (endereço, telefone, etc.)
q58.20.2;q58.20.2 2 Recebe usuários encaminhados por este CREAS
q58.20.3;q58.20.3 3 Encaminha usuários para este CREAS
q58.20.4;q58.20.4 4 Acompanha os encaminhamentos
q58.20.5;q58.20.5 5 Realiza reuniões periódicas
q58.20.6;q58.20.6 6 Troca Informações
q58.20.7;q58.20.7 7 Realiza estudos de caso em conjunto
q58.20.8;q58.20.8 8 Desenvolve atividades em parceria
q58.20.0;q58.20.0 0 Não tem nenhuma articulação
q58.20.99;q58.20.99 99 Serviço ou instituição não existente no Município
q59.1;q59.1 1 Pessoa com Deficiência
q59.2;q59.2 2 Questões de Gênero
q59.3;q59.3 3 População em situação de rua
q59.4;q59.4 4 População LGBT
q59.5;q59.5 5 Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, extrativistas, dentre outros)
q59.6;q59.6 6 Álcool e outras drogas
q59.7;q59.7 7 Cor, Raça e etnia
q59.8;q59.8 8 Violências e violações de direitos
q59.12;q59.12 12 Trabalho Infantil
q59.10;q59.10 10 Pessoa Idosa
q59.11;q59.11 11 Tráfico de Seres Humanos
q59.9;q59.9 9 Sistema Socioeducativo - SINASE (inclusive MSE)
q59.99;q59.99 99 Outros
q59.0;q59.0 0 Não participou de capacitação
q59.99.1;q59.99.1 Especifique:
q60;q60 Nesta unidade, algum profissional já participou de algum curso do CAPACITASUAS?
q60.quantos;q60.quantos Quantos?
q61;q61 O coordenador deste CREAS:
q62.4;q62.4 Cargo/Função:
q62.4.1;q62.4.1 Especifique:
q63.4;q63.4 Cargo/Função:
q63.4.1;q63.4.1 Especifique:
D3_horas_por_semana_categoria;D3_horas_por_semana_categoria_Total de horas por semana que o CREAS encontra-se em funcionamento
D8_1_total_salas_atend;D8_1_Total de salas utilizadas para atendimento individual ou coletivo
D8_1_sl_atend_categoria;D8a_sl_atend_categoria_Total de salas utilizadas para atendimento individual ou coletivo
D8_2_total_salas_adm_e_atend;D8_2_Total de salas utilizadas para atendimento e para atividades administrativas
D8_2_total_salas_adm_e_atend_categoria;D8b_total_salas_adm_e_atend_categoria_Total de salas utilizadas para atendimento e atividades administrativas
D8_6;D8_6_Quantidade total de banheiros
D12;D12_Quantidade de computadores no CREAS
D13;D13_Quantidade de computadores conectados à internet no CREAS
D62_8bin1_sum;D62_8bin1_Número de trabalhadores de Nível fundamental (inclui trabalhadores sem escolaridade, fundamental incompleto e ensino médio incompleto)
D62_8bin2_sum;D62_8bin2_Número de trabalhadores de Nível médio (inclui trabalhadores com ensino superior incompleto)
D62_8bin3_sum;D62_8bin3_Número de trabalhadores de Nível superior (inclui trabalhadores com especialização, mestrado e doutorado)
D62_9bin1_sum;D62_9bin1_sum_Número de Pedagogos
D62_9bin2_sum;D62_9bin2_sum_Número de Assistentes Sociais
D62_9bin3_sum;D62_9bin3_sum_Número de Antropólogos
D62_9bin4_sum;D62_9bin4_sum_Número de Advogados
D62_9bin5_sum;D62_9bin5_sum_Número de Psicólogos
D62_10bin1_sum;D62_10bin1_Número de Servidores Estatutários
D62_10bin2_sum;D62_10bin2_Número de Empregados Públicos(CLT)
D62_10bin3_sum;D62_10bin3_Número de Comissionados
D62_10bin4_sum;"Número de profissionais com outros vínculos não permanentes (inclui Trabalhador de Empresas/Cooperativa/Entidade Prestadora de Serviços; Voluntários; Ser. Temporário; Sem vínculo; Terceirizado e Outro vínculo não permanente)"
nu_trabalhadores;Número de trabalhdores no CREAS
D62_14_1bin_Gestão_sum;D62_14_1bin_Gestão - Principal serviço/atividade
D62_14_1bin_PAEFI_sum;D62_14_1bin_PAEFI - Principal serviço/atividade
D62_14_1bin_MSE_sum;D62_14_1bin_MSE - Principal serviço/atividade
D62_14_1bin_Abordagem_sum;D62_14_1bin_Abordagem - Principal serviço/atividade
D62_14_1bin_Cadastramento_sum;D62_14_1bin_Cadastramento - Principal serviço/atividade
D62_14_1bin_Outros_sum;D62_14_1bin_Outros - Principal serviço/atividade
D62_14_2bin_Gestão_sum;D62_14_2bin_Gestão - Segundo principal serviço/atividade
D62_14_2bin_PAEFI_sum;D62_14_2bin_PAEFI - Segundo principal serviço/atividade
D62_14_2bin_MSE_sum;D62_14_2bin_MSE - Segundo principal serviço/atividade
D62_14_2bin_Abordagem_sum;D62_14_2bin_Abordagem- Segundo serviço/atividade
D62_14_2bin_Cadastramento_sum;D62_14_2bin_Cadastramento - Principal serviço/atividade
D62_14_2bin_Outros_sum;D62_14_2bin_Outros - Principal serviço/atividade
D62_14_3bin_Gestão_sum;D62_14_3bin_Gestão - Terceiro principal serviço/atividade
D62_14_3bin_PAEFI_sum;D62_14_3bin_PAEFI - Terceiro principal serviço/atividade
D62_14_3bin_MSE_sum;D62_14_3bin_MSE - Terceiro principal serviço/atividade
D62_14_3bin_Abordagem_sum;D62_14_3bin_Abordagem - Terceiro principal serviço/atividade
D62_14_3bin_Cadastramento_sum;D62_14_3bin_Cadastramento - Principal serviço/atividade
D62_14_3bin_Outros_sum;D62_14_3bin_Outros - Principal serviço/atividade
nu_trabalhadores_serviços;
