Variável;Descrição
d40_8bin1_sum;d40_8bin1_Número de trabalhadores de Nível fundamental (inclui trabalhadores sem escolaridade, fundamental incompleto e ensino médio incompleto)
d40_8bin2_sum;d40_8bin2_Número de trabalhadores de Nível médio (inclui trabalhadores com ensino superior incompleto)
d40_8bin3_sum;d40_8bin3_Número de trabalhadores de Nível superior (inclui trabalhadores com especialização, mestrado e doutorado)
d40_9bin1_sum;d40_9bin1_sum_Número de Pedagogos
d40_9bin2_sum;d40_9bin2_sum_Número de Assistentes Sociais
d40_9bin3_sum;d40_9bin3_sum_Número de Antropólogos
d40_9bin4_sum;d40_9bin4_sum_Número de Advogados
d40_9bin5_sum;d40_9bin5_sum_Número de Psicólogos
d40_10bin1_sum;d40_10bin1_Número de Servidores Estatutários
d40_10bin2_sum;d40_10bin2_Número de Empregados Públicos(CLT)
d40_10bin3_sum;d40_10bin3_Número de Comissionados
d40_10bin4_sum;"d40_10bin4_Número de profissionais com outros vínculos não permanentes (inclui Trabalhador de Empresas/Cooperativa/Entidade Prestadora de Serviços; Voluntários; Ser. Temporário; Sem vínculo; Terceirizado e Outro vínculo não permanente)"
nu_trabalhadores;Número de trabalhadores no CRAS
